"1","5","0"
"2765","4","0"
"2786","4","0"
"2805","78","0"
"2806","78","0"
"2818","4","0"
"2825","4","0"
"2829","4","0"
"2836","1","0"
"2836","129","0"
"2836","149","0"
"2842","1","0"
"2842","129","0"
"2842","152","0"
"2842","153","0"
"2847","4","0"
"2849","168","0"
"2852","156","0"
"2856","1","0"
"2856","130","0"
"2856","157","0"
"2857","1","0"
"2857","130","0"
"2857","157","0"
"2858","1","0"
"2858","130","0"
"2858","157","0"
"2859","1","0"
"2859","130","0"
"2859","157","0"
"2860","1","0"
"2860","157","0"
"2860","158","0"
"2861","167","0"
"2868","1","0"
"2868","129","0"
"2869","1","0"
"2869","130","0"
"2879","1","0"
"2879","133","0"
"2882","4","0"
"2882","160","0"
"2882","162","0"
"2882","164","0"
"2883","1","0"
"2883","133","0"
"2895","156","0"
"2898","156","0"
"2899","156","0"
"2904","156","0"
"2908","4","0"
"2914","4","0"
"2922","79","0"
"2924","1","0"
"2924","129","0"
"2926","4","0"
"2929","1","0"
"2929","169","0"
"2930","1","0"
"2930","169","0"
"2931","1","0"
"2931","169","0"
"2932","1","0"
"2932","169","0"
"2935","78","0"
"2936","4","0"
"2951","4","0"
"2968","20","0"
"2968","170","0"
"2991","20","0"
"2991","171","0"
"3008","79","0"
"3009","80","0"
"3010","79","0"
"3026","4","0"
"3060","4","0"
"3066","78","0"
"3068","4","0"
"3070","78","0"
"3074","4","0"
"3074","174","0"
"3076","78","0"
"3078","4","0"
"3082","4","0"
"3085","4","0"
"3107","1","0"
"3108","20","0"
"3108","22","0"
"3108","172","0"
"3112","1","0"
"3112","4","0"
"3112","172","0"
"3115","7","0"
"3115","9","0"
"3115","172","0"
"3141","4","0"
"3148","79","0"
"3183","1","0"
"3183","130","0"
"3183","133","0"
"3183","153","0"
"3189","1","0"
"3189","127","0"
"3189","130","0"
"3189","133","0"
"3212","1","0"
"3212","127","0"
"3212","130","0"
"3226","1","0"
"3226","127","0"
"3226","130","0"
"3231","1","0"
"3231","127","0"
"3231","130","0"
"3231","133","0"
"3232","1","0"
"3232","127","0"
"3232","130","0"
"3233","1","0"
"3233","127","0"
"3233","130","0"
"3254","1","0"
"3254","127","0"
"3254","128","0"
"3254","129","0"
"3254","131","0"
"3255","1","0"
"3255","127","0"
"3255","128","0"
"3255","130","0"
"3255","133","0"
"3257","1","0"
"3257","127","0"
"3257","128","0"
"3257","130","0"
"3257","133","0"
"3274","1","0"
"3274","127","0"
"3274","128","0"
"3274","130","0"
"3274","133","0"
"3274","134","0"
"3274","153","0"
"3275","1","0"
"3275","127","0"
"3275","128","0"
"3275","130","0"
"3275","133","0"
"3275","153","0"
"3285","1","0"
"3285","127","0"
"3285","128","0"
"3285","130","0"
"3285","133","0"
"3285","134","0"
"3285","152","0"
"3303","20","0"
"3303","174","0"
"3305","1","0"
"3312","79","0"
"3313","79","0"
"3320","20","0"
"3334","4","0"
"3336","78","0"
"3337","78","0"
"3338","78","0"
"3340","1","0"
"3340","127","0"
"3340","128","0"
"3340","130","0"
"3340","133","0"
"3343","1","0"
"3343","127","0"
"3343","128","0"
"3343","130","0"
"3343","133","0"
"3343","150","0"
"3344","1","0"
"3344","127","0"
"3344","130","0"
"3344","133","0"
"3344","146","0"
"3344","150","0"
"3344","158","0"
"3349","4","0"
"3349","176","0"
"3362","4","0"
"3371","1","0"
"3374","20","0"
"3374","176","0"
"3381","4","0"
"3385","1","0"
"3385","127","0"
"3385","128","0"
"3385","130","0"
"3385","133","0"
"3389","1","0"
"3389","127","0"
"3389","128","0"
"3389","130","0"
"3389","133","0"
"3397","4","0"
"3397","202","0"
"3404","1","0"
"3404","127","0"
"3404","130","0"
"3407","1","0"
"3407","127","0"
"3407","130","0"
"3407","133","0"
"3415","20","0"
"3415","177","0"
"3432","1","0"
"3432","127","0"
"3432","128","0"
"3432","129","0"
"3432","133","0"
"3432","134","0"
"3432","157","0"
"3435","1","0"
"3435","127","0"
"3435","128","0"
"3435","130","0"
"3435","133","0"
"3435","134","0"
"3435","157","0"
"3438","1","0"
"3438","127","0"
"3438","128","0"
"3438","130","0"
"3438","133","0"
"3440","1","0"
"3440","127","0"
"3440","128","0"
"3440","130","0"
"3440","133","0"
"3441","1","0"
"3441","127","0"
"3441","128","0"
"3441","129","0"
"3441","133","0"
"3463","78","0"
"3467","4","0"
"3469","1","0"
"3489","20","0"
"3489","178","0"
"3494","79","0"
"3500","1","0"
"3500","4","0"
"3504","1","0"
"3506","1","0"
"3507","1","0"
"3508","1","0"
"3509","1","0"
"3510","1","0"
"3511","1","0"
"3512","1","0"
"3513","1","0"
"3514","1","0"
"3515","1","0"
"3516","1","0"
"3517","1","0"
"3518","1","0"
"3519","1","0"
"3520","1","0"
"3526","4","0"
"3541","4","0"
"3550","4","0"
"3553","4","0"
"3565","4","0"
"3569","4","0"
"3571","4","0"
"3573","4","0"
"3585","4","0"
"3587","4","0"
"3589","4","0"
"3591","4","0"
"3593","4","0"
"3606","4","0"
"3607","4","0"
"3608","4","0"
"3636","20","0"
"3636","39","0"
"3640","4","0"
"3641","4","0"
"3647","4","0"
"3651","4","0"
"3652","4","0"
"3660","4","0"
"3663","4","0"
"3668","4","0"
"3669","4","0"
"3670","4","0"
"3675","4","0"
"3678","4","0"
"3681","4","0"
"3682","4","0"
"3684","4","0"
"3690","4","0"
"3691","4","0"
"3692","4","0"
"3693","4","0"
"3699","4","0"
"3708","4","0"
"3725","4","0"
"3754","78","0"
"3755","78","0"
"3756","78","0"
"3757","78","0"
"3758","78","0"
"3759","78","0"
"3764","1","0"
"3772","4","0"
"3780","4","0"
"3781","4","0"
"3781","185","0"
"3783","4","0"
"3784","4","0"
"3786","4","0"
"3786","197","0"
"3788","4","0"
"3790","4","0"
"3790","195","0"
"3800","20","0"
"3800","180","0"
"3822","4","0"
"3833","4","0"
"3885","79","0"
"3886","79","0"
"3892","1","0"
"3893","1","0"
"3894","1","0"
"3909","20","0"
"3909","22","0"
"3913","1","0"
"3914","1","0"
"3915","1","0"
"3916","1","0"
"3917","1","0"
"3928","4","0"
"3928","201","0"
"3931","1","0"
"3931","182","0"
"3932","1","0"
"3932","182","0"
"3933","1","0"
"3933","182","0"
"3934","1","0"
"3934","182","0"
"3935","1","0"
"3935","182","0"
"3936","1","0"
"3936","182","0"
"3937","1","0"
"3937","182","0"
"3938","1","0"
"3938","182","0"
"3939","1","0"
"3939","182","0"
"3940","1","0"
"3940","182","0"
"3941","1","0"
"3941","182","0"
"3942","1","0"
"3942","182","0"
"3943","1","0"
"3943","182","0"
"3944","1","0"
"3944","182","0"
"3945","1","0"
"3945","182","0"
"3946","1","0"
"3946","182","0"
"3947","1","0"
"3947","182","0"
"3948","1","0"
"3948","182","0"
"3949","1","0"
"3949","182","0"
"3950","1","0"
"3950","182","0"
"3951","1","0"
"3951","182","0"
"3952","1","0"
"3952","182","0"
"3953","1","0"
"3953","182","0"
"3954","1","0"
"3954","182","0"
"3955","1","0"
"3955","182","0"
"3956","1","0"
"3956","182","0"
"3957","1","0"
"3957","182","0"
"3958","1","0"
"3958","182","0"
"3959","1","0"
"3959","182","0"
"3960","1","0"
"3960","182","0"
"3964","78","0"
"3965","1","0"
"3965","182","0"
"3971","4","0"
"3971","213","0"
"3977","1","0"
"3977","182","0"
"3978","1","0"
"3978","182","0"
"3979","1","0"
"3979","182","0"
"3980","1","0"
"3980","182","0"
"3981","1","0"
"3981","182","0"
"3987","80","0"
"3993","1","0"
"3993","182","0"
"3994","1","0"
"3994","182","0"
"3996","1","0"
"3996","182","0"
"4001","1","0"
"4001","182","0"
"4002","1","0"
"4002","182","0"
"4003","1","0"
"4003","182","0"
"4004","1","0"
"4004","182","0"
"4005","1","0"
"4005","182","0"
"4006","1","0"
"4006","182","0"
"4007","1","0"
"4007","182","0"
"4008","1","0"
"4008","182","0"
"4009","1","0"
"4009","182","0"
"4010","1","0"
"4010","182","0"
"4011","1","0"
"4011","182","0"
"4012","1","0"
"4012","182","0"
"4013","1","0"
"4013","182","0"
"4014","1","0"
"4014","182","0"
"4016","1","0"
"4016","182","0"
"4028","1","0"
"4028","182","0"
"4034","20","0"
"4034","33","0"
"4044","20","0"
"4044","184","0"
"4052","20","0"
"4052","185","0"
"4065","79","0"
"4068","79","0"
"4069","20","0"
"4069","186","0"
"4074","79","0"
"4075","20","0"
"4075","187","0"
"4082","20","0"
"4082","93","0"
"4086","20","0"
"4086","188","0"
"4089","79","0"
"4090","79","0"
"4091","20","0"
"4091","189","0"
"4100","79","0"
"4101","79","0"
"4106","1","0"
"4110","20","0"
"4110","22","0"
"4167","79","0"
"4168","79","0"
"4179","7","0"
"4179","180","0"
"4184","7","0"
"4184","184","0"
"4188","7","0"
"4188","177","0"
"4197","80","0"
"4198","80","0"
"4250","4","0"
"4255","1","0"
"4255","4","0"
"4262","20","0"
"4262","56","0"
"4268","20","0"
"4271","20","0"
"4271","191","0"
"4274","79","0"
"4275","79","0"
"4276","79","0"
"4284","4","0"
"4394","4","0"
"4394","192","0"
"4396","20","0"
"4396","192","0"
"4398","7","0"
"4398","192","0"
"4450","20","0"
"4450","22","0"
"4457","20","0"
"4457","193","0"
"4459","20","0"
"4459","196","0"
"4461","79","0"
"4462","79","0"
"4488","20","0"
"4488","194","0"
"4492","20","0"
"4492","210","0"
"4497","79","0"
"4498","79","0"
"4531","7","0"
"4531","39","0"
"4538","7","0"
"4538","187","0"
"4541","7","0"
"4541","186","0"
"4549","80","0"
"4550","80","0"
"4551","80","0"
"4632","4","0"
"4643","20","0"
"4643","195","0"
"4654","4","0"
"4690","4","0"
"4711","7","0"
"4711","196","0"
"4713","7","0"
"4713","56","0"
"4776","20","0"
"4776","22","0"
"4784","7","0"
"4784","193","0"
"4787","7","0"
"4787","191","0"
"4792","80","0"
"4793","80","0"
"4794","80","0"
"4795","80","0"
"4810","20","0"
"4810","197","0"
"4823","79","0"
"4839","79","0"
"4856","7","0"
"4856","177","0"
"4915","20","0"
"4915","198","0"
"4917","79","0"
"4919","7","0"
"4919","198","0"
"4922","80","0"
"4933","4","0"
"4964","1","0"
"4964","4","0"
"5026","4","0"
"5026","199","0"
"5029","7","0"
"5029","199","0"
"5032","20","0"
"5032","199","0"
"5034","80","0"
"5035","78","0"
"5038","7","0"
"5038","200","0"
"5040","20","0"
"5040","200","0"
"5043","80","0"
"5045","79","0"
"5046","79","0"
"5063","4","0"
"5079","4","0"
"5082","4","0"
"5090","7","0"
"5090","178","0"
"5098","80","0"
"5100","7","0"
"5100","201","0"
"5103","80","0"
"5106","4","0"
"5111","7","0"
"5111","202","0"
"5114","20","0"
"5114","202","0"
"5121","80","0"
"5122","79","0"
"5125","78","0"
"5139","7","0"
"5139","170","0"
"5145","80","0"
"5146","78","0"
"5149","4","0"
"5158","4","0"
"5165","154","0"
"5165","156","0"
"5166","4","0"
"5172","4","0"
"5184","154","0"
"5184","156","0"
"5188","154","0"
"5188","156","0"
"5197","4","0"
"5206","4","0"
"5213","154","0"
"5213","156","0"
"5219","4","0"
"5277","1","0"
"5277","4","0"
"5277","203","0"
"5279","7","0"
"5279","9","0"
"5279","203","0"
"5281","20","0"
"5281","22","0"
"5281","203","0"
"5285","4","0"
"5285","204","0"
"5289","7","0"
"5289","204","0"
"5297","80","0"
"5298","7","0"
"5298","194","0"
"5300","80","0"
"5301","80","0"
"5312","1","0"
"5312","4","0"
"5314","154","0"
"5314","156","0"
"5319","4","0"
"5347","7","0"
"5351","80","0"
"5358","4","0"
"5362","78","0"
"5364","4","0"
"5379","4","0"
"5385","4","0"
"5401","78","0"
"5416","4","0"
"5416","177","0"
"5473","4","0"
"5473","180","0"
"5474","4","0"
"5495","4","0"
"5506","20","0"
"5506","205","0"
"5510","4","0"
"5510","205","0"
"5526","4","0"
"5532","78","0"
"5533","79","0"
"5549","4","0"
"5561","4","0"
"5567","20","0"
"5571","79","0"
"5579","4","0"
"5590","4","0"
"5604","4","0"
"5634","4","0"
"5634","207","0"
"5637","20","0"
"5637","207","0"
"5639","7","0"
"5639","207","0"
"5646","78","0"
"5647","80","0"
"5648","79","0"
"5746","4","0"
"5755","4","0"
"5785","4","0"
"5799","7","0"
"5805","80","0"
"5809","7","0"
"5809","209","0"
"5816","7","0"
"5816","33","0"
"5823","7","0"
"5823","188","0"
"5827","80","0"
"5828","80","0"
"5859","4","0"
"5859","214","0"
"5890","78","0"
"5910","4","0"
"5925","154","0"
"5925","156","0"
"5945","4","0"
"5996","1","0"
"5996","4","0"
"6021","4","0"
"6028","4","0"
"6045","154","0"
"6045","156","0"
"6073","4","0"
"6099","20","0"
"6169","4","0"
"6227","4","0"
"6236","4","0"
"6239","4","0"
"6241","4","0"
"6246","4","0"
"6247","4","0"
"6248","4","0"
"6300","4","0"
"6300","33","0"
"6317","4","0"
"6335","4","0"
"6336","4","0"
"6349","4","0"
"6365","4","0"
"6380","78","0"
"6381","78","0"
"6387","4","0"
"6413","4","0"
"6416","4","0"
"6418","4","0"
"6435","7","0"
"6435","195","0"
"6449","78","0"
"6450","78","0"
"6451","78","0"
"6489","20","0"
"6489","212","0"
"6526","20","0"
"6544","79","0"
"6548","4","0"
"6552","79","0"
"6562","4","0"
"6567","4","0"
"6624","7","0"
"6624","210","0"
"6663","20","0"
"6663","31","0"
"6665","79","0"
"6703","20","0"
"6703","209","0"
"6764","4","0"
"6764","178","0"
"6767","78","0"
"6775","80","0"
"6776","80","0"
"6777","80","0"
"6796","7","0"
"6796","31","0"
"6818","4","0"
"6818","209","0"
"6821","79","0"
"6825","78","0"
"6826","78","0"
"6835","4","0"
"6846","4","0"
"6872","4","0"
"6876","4","0"
"6876","211","0"
"6878","80","0"
"6879","80","0"
"6880","80","0"
"6882","154","0"
"6882","156","0"
"6903","7","0"
"6903","212","0"
"6905","20","0"
"6905","213","0"
"6908","4","0"
"6925","7","0"
"6925","214","0"
"6936","7","0"
"6936","213","0"
"6979","4","0"
"6979","184","0"
"6988","78","0"
"6991","4","0"
"6991","39","0"
"6996","4","0"
"7025","4","0"
"7033","4","0"
"7036","4","0"
"7040","4","0"
"7043","4","0"
"7064","4","0"
"7067","20","0"
